year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,48,473,race-ethnicity,Hispanic,0,2
2018,48,473,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,473,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,475,all,All,0,2
2018,48,475,race-ethnicity,Black,0,3
2018,48,475,race-ethnicity,Hispanic,0,2
2018,48,475,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,475,race-ethnicity,"White, Non-Hispanic",0,3
2018,48,477,all,All,0,2
2018,48,477,race-ethnicity,Black,0,2
2018,48,477,race-ethnicity,Hispanic,0,3
2018,48,477,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,477,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,479,all,All,0.523284041,1
2018,48,479,race-ethnicity,Black,0.351111111,3
2018,48,479,race-ethnicity,Hispanic,0.524950959,1
2018,48,479,race-ethnicity,Other Races and Ethnicities,0.512723845,2
2018,48,479,race-ethnicity,"White, Non-Hispanic",0.592048401,2
2018,48,481,all,All,0,1
2018,48,481,race-ethnicity,Black,0,2
2018,48,481,race-ethnicity,Hispanic,0,2
2018,48,481,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,481,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,483,all,All,0,2
2018,48,483,race-ethnicity,Black,0,3
2018,48,483,race-ethnicity,Hispanic,0,2
2018,48,483,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,483,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,485,all,All,0.091826721,1
2018,48,485,race-ethnicity,Black,0.121470432,1
2018,48,485,race-ethnicity,Hispanic,0.172193437,1
2018,48,485,race-ethnicity,Other Races and Ethnicities,0.132859486,2
2018,48,485,race-ethnicity,"White, Non-Hispanic",0.043960138,1
2018,48,487,all,All,0,2
2018,48,487,race-ethnicity,Black,0,3
2018,48,487,race-ethnicity,Hispanic,0,3
2018,48,487,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,487,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,489,all,All,0.456211507,1
2018,48,489,race-ethnicity,Black,NA,NA
2018,48,489,race-ethnicity,Hispanic,0.458714072,1
2018,48,489,race-ethnicity,Other Races and Ethnicities,0.419847328,3
2018,48,489,race-ethnicity,"White, Non-Hispanic",0.4416,3
2018,48,491,all,All,0,1
2018,48,491,race-ethnicity,Black,0,2
2018,48,491,race-ethnicity,Hispanic,0,1
2018,48,491,race-ethnicity,Other Races and Ethnicities,0,1
2018,48,491,race-ethnicity,"White, Non-Hispanic",0,1
2018,48,493,all,All,0,1
2018,48,493,race-ethnicity,Black,0,3
2018,48,493,race-ethnicity,Hispanic,0,2
2018,48,493,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,493,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,495,all,All,0,2
2018,48,495,race-ethnicity,Black,NA,NA
2018,48,495,race-ethnicity,Hispanic,0,3
2018,48,495,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,495,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,497,all,All,0,1
2018,48,497,race-ethnicity,Black,0,3
2018,48,497,race-ethnicity,Hispanic,0,2
2018,48,497,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,497,race-ethnicity,"White, Non-Hispanic",0,1
2018,48,499,all,All,0,1
2018,48,499,race-ethnicity,Black,0,3
2018,48,499,race-ethnicity,Hispanic,0,3
2018,48,499,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,499,race-ethnicity,"White, Non-Hispanic",0,1
2018,48,501,all,All,0,3
2018,48,501,race-ethnicity,Black,NA,NA
2018,48,501,race-ethnicity,Hispanic,0,3
2018,48,501,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,501,race-ethnicity,"White, Non-Hispanic",0,3
2018,48,503,all,All,0,2
2018,48,503,race-ethnicity,Black,0,3
2018,48,503,race-ethnicity,Hispanic,0,3
2018,48,503,race-ethnicity,Other Races and Ethnicities,0,3
2018,48,503,race-ethnicity,"White, Non-Hispanic",0,2
2018,48,505,all,All,0.85879836,2
2018,48,505,race-ethnicity,Black,NA,NA
2018,48,505,race-ethnicity,Hispanic,0.872961218,2
2018,48,505,race-ethnicity,Other Races and Ethnicities,0.705223881,3
2018,48,505,race-ethnicity,"White, Non-Hispanic",0,3
2018,48,507,all,All,0.362891566,2
2018,48,507,race-ethnicity,Black,NA,NA
2018,48,507,race-ethnicity,Hispanic,0.377403213,2
2018,48,507,race-ethnicity,Other Races and Ethnicities,0.699619772,3
2018,48,507,race-ethnicity,"White, Non-Hispanic",0.031141869,3
2018,49,1,all,All,0,3
2018,49,1,race-ethnicity,Black,NA,NA
2018,49,1,race-ethnicity,Hispanic,0,3
2018,49,1,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,1,race-ethnicity,"White, Non-Hispanic",0,3
2018,49,3,all,All,0,1
2018,49,3,race-ethnicity,Black,NA,NA
2018,49,3,race-ethnicity,Hispanic,0,3
2018,49,3,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,3,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,5,all,All,0.300623655,1
2018,49,5,race-ethnicity,Black,0.463476071,3
2018,49,5,race-ethnicity,Hispanic,0.047542948,2
2018,49,5,race-ethnicity,Other Races and Ethnicities,0.21763754,2
2018,49,5,race-ethnicity,"White, Non-Hispanic",0.344603092,1
2018,49,7,all,All,0,1
2018,49,7,race-ethnicity,Black,NA,NA
2018,49,7,race-ethnicity,Hispanic,0,2
2018,49,7,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,7,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,9,all,All,NA,NA
2018,49,9,race-ethnicity,Black,NA,NA
2018,49,9,race-ethnicity,Hispanic,NA,NA
2018,49,9,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,9,race-ethnicity,"White, Non-Hispanic",NA,NA
2018,49,11,all,All,0,1
2018,49,11,race-ethnicity,Black,0,3
2018,49,11,race-ethnicity,Hispanic,0,2
2018,49,11,race-ethnicity,Other Races and Ethnicities,0,2
2018,49,11,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,13,all,All,0,1
2018,49,13,race-ethnicity,Black,NA,NA
2018,49,13,race-ethnicity,Hispanic,0,2
2018,49,13,race-ethnicity,Other Races and Ethnicities,0,2
2018,49,13,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,15,all,All,0,2
2018,49,15,race-ethnicity,Black,NA,NA
2018,49,15,race-ethnicity,Hispanic,0,3
2018,49,15,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,15,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,17,all,All,0,2
2018,49,17,race-ethnicity,Black,NA,NA
2018,49,17,race-ethnicity,Hispanic,0,3
2018,49,17,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,17,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,19,all,All,0,3
2018,49,19,race-ethnicity,Black,NA,NA
2018,49,19,race-ethnicity,Hispanic,0,3
2018,49,19,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,19,race-ethnicity,"White, Non-Hispanic",0,3
2018,49,21,all,All,0,1
2018,49,21,race-ethnicity,Black,0,3
2018,49,21,race-ethnicity,Hispanic,0,3
2018,49,21,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,21,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,23,all,All,0,2
2018,49,23,race-ethnicity,Black,NA,NA
2018,49,23,race-ethnicity,Hispanic,0,3
2018,49,23,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,23,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,25,all,All,0,2
2018,49,25,race-ethnicity,Black,NA,NA
2018,49,25,race-ethnicity,Hispanic,0,3
2018,49,25,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,25,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,27,all,All,0,2
2018,49,27,race-ethnicity,Black,NA,NA
2018,49,27,race-ethnicity,Hispanic,0,3
2018,49,27,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,27,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,29,all,All,0,3
2018,49,29,race-ethnicity,Black,NA,NA
2018,49,29,race-ethnicity,Hispanic,0,3
2018,49,29,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,29,race-ethnicity,"White, Non-Hispanic",0,3
2018,49,31,all,All,0,2
2018,49,31,race-ethnicity,Black,NA,NA
2018,49,31,race-ethnicity,Hispanic,NA,NA
2018,49,31,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,31,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,33,all,All,0,3
2018,49,33,race-ethnicity,Black,NA,NA
2018,49,33,race-ethnicity,Hispanic,0,3
2018,49,33,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,33,race-ethnicity,"White, Non-Hispanic",0,3
2018,49,35,all,All,0.00854297,1
2018,49,35,race-ethnicity,Black,0,2
2018,49,35,race-ethnicity,Hispanic,6.55E-04,1
2018,49,35,race-ethnicity,Other Races and Ethnicities,0.011678127,1
2018,49,35,race-ethnicity,"White, Non-Hispanic",0.008902457,1
2018,49,37,all,All,0.312325993,1
2018,49,37,race-ethnicity,Black,NA,NA
2018,49,37,race-ethnicity,Hispanic,0.030172414,3
2018,49,37,race-ethnicity,Other Races and Ethnicities,0.379929465,1
2018,49,37,race-ethnicity,"White, Non-Hispanic",0.071428571,2
2018,49,39,all,All,0,1
2018,49,39,race-ethnicity,Black,NA,NA
2018,49,39,race-ethnicity,Hispanic,0,3
2018,49,39,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,39,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,41,all,All,0,1
2018,49,41,race-ethnicity,Black,NA,NA
2018,49,41,race-ethnicity,Hispanic,0,3
2018,49,41,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,41,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,43,all,All,0,1
2018,49,43,race-ethnicity,Black,0,3
2018,49,43,race-ethnicity,Hispanic,0,3
2018,49,43,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,43,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,45,all,All,0,1
2018,49,45,race-ethnicity,Black,NA,NA
2018,49,45,race-ethnicity,Hispanic,0,2
2018,49,45,race-ethnicity,Other Races and Ethnicities,0,2
2018,49,45,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,47,all,All,0,1
2018,49,47,race-ethnicity,Black,NA,NA
2018,49,47,race-ethnicity,Hispanic,0,3
2018,49,47,race-ethnicity,Other Races and Ethnicities,0,2
2018,49,47,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,49,all,All,0.191210665,1
2018,49,49,race-ethnicity,Black,0.052356021,3
2018,49,49,race-ethnicity,Hispanic,0.105144855,1
2018,49,49,race-ethnicity,Other Races and Ethnicities,0.17992993,1
2018,49,49,race-ethnicity,"White, Non-Hispanic",0.215077748,1
2018,49,51,all,All,0,2
2018,49,51,race-ethnicity,Black,NA,NA
2018,49,51,race-ethnicity,Hispanic,0,3
2018,49,51,race-ethnicity,Other Races and Ethnicities,0,3
2018,49,51,race-ethnicity,"White, Non-Hispanic",0,2
2018,49,53,all,All,0,1
2018,49,53,race-ethnicity,Black,0,3
2018,49,53,race-ethnicity,Hispanic,0,2
2018,49,53,race-ethnicity,Other Races and Ethnicities,0,2
2018,49,53,race-ethnicity,"White, Non-Hispanic",0,1
2018,49,55,all,All,0,3
2018,49,55,race-ethnicity,Black,NA,NA
2018,49,55,race-ethnicity,Hispanic,NA,NA
2018,49,55,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,49,55,race-ethnicity,"White, Non-Hispanic",0,3
2018,49,57,all,All,0.092710698,1
2018,49,57,race-ethnicity,Black,0.148453608,3
2018,49,57,race-ethnicity,Hispanic,0.136275146,1
2018,49,57,race-ethnicity,Other Races and Ethnicities,0.172272531,1
2018,49,57,race-ethnicity,"White, Non-Hispanic",0.057718453,1
2018,50,1,all,All,0,1
2018,50,1,race-ethnicity,Black,NA,NA
2018,50,1,race-ethnicity,Hispanic,0,3
2018,50,1,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,1,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,3,all,All,0,1
2018,50,3,race-ethnicity,Black,0,3
2018,50,3,race-ethnicity,Hispanic,0,3
2018,50,3,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,3,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,5,all,All,0,1
2018,50,5,race-ethnicity,Black,0,3
2018,50,5,race-ethnicity,Hispanic,0,3
2018,50,5,race-ethnicity,Other Races and Ethnicities,0,2
2018,50,5,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,7,all,All,0.126144229,1
2018,50,7,race-ethnicity,Black,0.109422492,2
2018,50,7,race-ethnicity,Hispanic,0.072072072,2
2018,50,7,race-ethnicity,Other Races and Ethnicities,0.051075269,2
2018,50,7,race-ethnicity,"White, Non-Hispanic",0.139360605,1
2018,50,9,all,All,0,1
2018,50,9,race-ethnicity,Black,0,3
2018,50,9,race-ethnicity,Hispanic,NA,NA
2018,50,9,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,9,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,11,all,All,0,1
2018,50,11,race-ethnicity,Black,NA,NA
2018,50,11,race-ethnicity,Hispanic,NA,NA
2018,50,11,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,11,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,13,all,All,0,2
2018,50,13,race-ethnicity,Black,NA,NA
2018,50,13,race-ethnicity,Hispanic,NA,NA
2018,50,13,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,50,13,race-ethnicity,"White, Non-Hispanic",0,2
2018,50,15,all,All,0,1
2018,50,15,race-ethnicity,Black,0,3
2018,50,15,race-ethnicity,Hispanic,0,3
2018,50,15,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,15,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,17,all,All,0,1
2018,50,17,race-ethnicity,Black,NA,NA
2018,50,17,race-ethnicity,Hispanic,0,3
2018,50,17,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,17,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,19,all,All,0,1
2018,50,19,race-ethnicity,Black,NA,NA
2018,50,19,race-ethnicity,Hispanic,NA,NA
2018,50,19,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,19,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,21,all,All,0,1
2018,50,21,race-ethnicity,Black,NA,NA
2018,50,21,race-ethnicity,Hispanic,0,3
2018,50,21,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,21,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,23,all,All,0,1
2018,50,23,race-ethnicity,Black,0,3
2018,50,23,race-ethnicity,Hispanic,0,3
2018,50,23,race-ethnicity,Other Races and Ethnicities,0,2
2018,50,23,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,25,all,All,0,1
2018,50,25,race-ethnicity,Black,0,3
2018,50,25,race-ethnicity,Hispanic,0,3
2018,50,25,race-ethnicity,Other Races and Ethnicities,0,2
2018,50,25,race-ethnicity,"White, Non-Hispanic",0,1
2018,50,27,all,All,0,1
2018,50,27,race-ethnicity,Black,0,3
2018,50,27,race-ethnicity,Hispanic,0,3
2018,50,27,race-ethnicity,Other Races and Ethnicities,0,3
2018,50,27,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,1,all,All,0,1
2018,51,1,race-ethnicity,Black,0,2
2018,51,1,race-ethnicity,Hispanic,0,2
2018,51,1,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,1,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,3,all,All,0.016950904,1
2018,51,3,race-ethnicity,Black,0.025688073,2
2018,51,3,race-ethnicity,Hispanic,0.017629775,3
2018,51,3,race-ethnicity,Other Races and Ethnicities,0,2
2018,51,3,race-ethnicity,"White, Non-Hispanic",0.017173052,1
2018,51,5,all,All,0,1
2018,51,5,race-ethnicity,Black,0,3
2018,51,5,race-ethnicity,Hispanic,0,3
2018,51,5,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,5,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,7,all,All,0,2
2018,51,7,race-ethnicity,Black,0,2
2018,51,7,race-ethnicity,Hispanic,0,3
2018,51,7,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,7,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,9,all,All,0,1
2018,51,9,race-ethnicity,Black,0,2
2018,51,9,race-ethnicity,Hispanic,0,3
2018,51,9,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,9,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,11,all,All,0,2
2018,51,11,race-ethnicity,Black,0,3
2018,51,11,race-ethnicity,Hispanic,0,3
2018,51,11,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,11,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,13,all,All,0,1
2018,51,13,race-ethnicity,Black,0,2
2018,51,13,race-ethnicity,Hispanic,0,2
2018,51,13,race-ethnicity,Other Races and Ethnicities,0,1
2018,51,13,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,15,all,All,0,1
2018,51,15,race-ethnicity,Black,0,3
2018,51,15,race-ethnicity,Hispanic,0,3
2018,51,15,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,15,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,17,all,All,0,3
2018,51,17,race-ethnicity,Black,NA,NA
2018,51,17,race-ethnicity,Hispanic,NA,NA
2018,51,17,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,17,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,19,all,All,0,1
2018,51,19,race-ethnicity,Black,0,3
2018,51,19,race-ethnicity,Hispanic,0,3
2018,51,19,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,19,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,21,all,All,0,3
2018,51,21,race-ethnicity,Black,NA,NA
2018,51,21,race-ethnicity,Hispanic,NA,NA
2018,51,21,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,21,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,23,all,All,0,2
2018,51,23,race-ethnicity,Black,0,3
2018,51,23,race-ethnicity,Hispanic,0,3
2018,51,23,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,23,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,25,all,All,0,1
2018,51,25,race-ethnicity,Black,0,2
2018,51,25,race-ethnicity,Hispanic,0,3
2018,51,25,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,25,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,27,all,All,0.293053422,1
2018,51,27,race-ethnicity,Black,0,3
2018,51,27,race-ethnicity,Hispanic,NA,NA
2018,51,27,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,27,race-ethnicity,"White, Non-Hispanic",0.299494157,1
2018,51,29,all,All,0,2
2018,51,29,race-ethnicity,Black,0,2
2018,51,29,race-ethnicity,Hispanic,0,3
2018,51,29,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,29,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,31,all,All,0,1
2018,51,31,race-ethnicity,Black,0,2
2018,51,31,race-ethnicity,Hispanic,0,3
2018,51,31,race-ethnicity,Other Races and Ethnicities,0,2
2018,51,31,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,33,all,All,0,2
2018,51,33,race-ethnicity,Black,0,2
2018,51,33,race-ethnicity,Hispanic,0,3
2018,51,33,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,33,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,35,all,All,0,1
2018,51,35,race-ethnicity,Black,0,3
2018,51,35,race-ethnicity,Hispanic,0,3
2018,51,35,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,35,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,36,all,All,0,1
2018,51,36,race-ethnicity,Black,0,2
2018,51,36,race-ethnicity,Hispanic,NA,NA
2018,51,36,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,36,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,37,all,All,0,1
2018,51,37,race-ethnicity,Black,0,2
2018,51,37,race-ethnicity,Hispanic,0,3
2018,51,37,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,37,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,41,all,All,0,1
2018,51,41,race-ethnicity,Black,0,1
2018,51,41,race-ethnicity,Hispanic,0,2
2018,51,41,race-ethnicity,Other Races and Ethnicities,0,2
2018,51,41,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,43,all,All,0,2
2018,51,43,race-ethnicity,Black,0,3
2018,51,43,race-ethnicity,Hispanic,0,3
2018,51,43,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,43,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,45,all,All,0,3
2018,51,45,race-ethnicity,Black,NA,NA
2018,51,45,race-ethnicity,Hispanic,NA,NA
2018,51,45,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,45,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,47,all,All,0,1
2018,51,47,race-ethnicity,Black,0,2
2018,51,47,race-ethnicity,Hispanic,0,3
2018,51,47,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,47,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,49,all,All,0,2
2018,51,49,race-ethnicity,Black,0,3
2018,51,49,race-ethnicity,Hispanic,NA,NA
2018,51,49,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,49,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,51,all,All,0,1
2018,51,51,race-ethnicity,Black,NA,NA
2018,51,51,race-ethnicity,Hispanic,0,3
2018,51,51,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,51,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,53,all,All,0,2
2018,51,53,race-ethnicity,Black,0,3
2018,51,53,race-ethnicity,Hispanic,0,3
2018,51,53,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,53,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,57,all,All,0,2
2018,51,57,race-ethnicity,Black,0,2
2018,51,57,race-ethnicity,Hispanic,NA,NA
2018,51,57,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,57,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,59,all,All,0,1
2018,51,59,race-ethnicity,Black,0,1
2018,51,59,race-ethnicity,Hispanic,0,1
2018,51,59,race-ethnicity,Other Races and Ethnicities,0,1
2018,51,59,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,61,all,All,0,1
2018,51,61,race-ethnicity,Black,0,3
2018,51,61,race-ethnicity,Hispanic,0,3
2018,51,61,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,61,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,63,all,All,0,2
2018,51,63,race-ethnicity,Black,0,3
2018,51,63,race-ethnicity,Hispanic,0,3
2018,51,63,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,63,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,65,all,All,0,2
2018,51,65,race-ethnicity,Black,0,3
2018,51,65,race-ethnicity,Hispanic,NA,NA
2018,51,65,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,65,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,67,all,All,0,1
2018,51,67,race-ethnicity,Black,0,2
2018,51,67,race-ethnicity,Hispanic,0,3
2018,51,67,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,67,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,69,all,All,0,1
2018,51,69,race-ethnicity,Black,0,3
2018,51,69,race-ethnicity,Hispanic,0,3
2018,51,69,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,69,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,71,all,All,0,2
2018,51,71,race-ethnicity,Black,NA,NA
2018,51,71,race-ethnicity,Hispanic,0,3
2018,51,71,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,71,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,73,all,All,0,2
2018,51,73,race-ethnicity,Black,0,3
2018,51,73,race-ethnicity,Hispanic,0,3
2018,51,73,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,73,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,75,all,All,0,2
2018,51,75,race-ethnicity,Black,0,3
2018,51,75,race-ethnicity,Hispanic,NA,NA
2018,51,75,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,75,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,77,all,All,0,1
2018,51,77,race-ethnicity,Black,0,3
2018,51,77,race-ethnicity,Hispanic,0,3
2018,51,77,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,77,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,79,all,All,0,2
2018,51,79,race-ethnicity,Black,0,3
2018,51,79,race-ethnicity,Hispanic,0,3
2018,51,79,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,79,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,81,all,All,0,2
2018,51,81,race-ethnicity,Black,0,2
2018,51,81,race-ethnicity,Hispanic,0,3
2018,51,81,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,81,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,83,all,All,0,1
2018,51,83,race-ethnicity,Black,0,2
2018,51,83,race-ethnicity,Hispanic,0,3
2018,51,83,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,83,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,85,all,All,0,1
2018,51,85,race-ethnicity,Black,0,2
2018,51,85,race-ethnicity,Hispanic,0,3
2018,51,85,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,85,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,87,all,All,0.043528206,1
2018,51,87,race-ethnicity,Black,0.097523651,1
2018,51,87,race-ethnicity,Hispanic,0,2
2018,51,87,race-ethnicity,Other Races and Ethnicities,0,2
2018,51,87,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,89,all,All,0,1
2018,51,89,race-ethnicity,Black,0,2
2018,51,89,race-ethnicity,Hispanic,0,3
2018,51,89,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,89,race-ethnicity,"White, Non-Hispanic",0,1
2018,51,91,all,All,0,2
2018,51,91,race-ethnicity,Black,NA,NA
2018,51,91,race-ethnicity,Hispanic,NA,NA
2018,51,91,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,51,91,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,93,all,All,0,1
2018,51,93,race-ethnicity,Black,0,2
2018,51,93,race-ethnicity,Hispanic,0,3
2018,51,93,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,93,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,95,all,All,0,2
2018,51,95,race-ethnicity,Black,0,3
2018,51,95,race-ethnicity,Hispanic,0,3
2018,51,95,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,95,race-ethnicity,"White, Non-Hispanic",0,2
2018,51,97,all,All,0,2
2018,51,97,race-ethnicity,Black,0,3
2018,51,97,race-ethnicity,Hispanic,NA,NA
2018,51,97,race-ethnicity,Other Races and Ethnicities,0,3
2018,51,97,race-ethnicity,"White, Non-Hispanic",0,3
2018,51,99,all,All,0,2
2018,51,99,race-ethnicity,Black,0,3
2018,51,99,race-ethnicity,Hispanic,0,3
2018,51,99,race-ethnicity,Other Races and Ethnicities,NA,NA
