state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
4,3,Arizona,Cochise County,126770,all,All,6628.4712,2
4,3,Arizona,Cochise County,126770,race-ethnicity,Black,10465.725,2
4,3,Arizona,Cochise County,126770,race-ethnicity,Other Races,4968.0801,2
4,3,Arizona,Cochise County,126770,race-ethnicity,White,6839.0811,2
4,5,Arizona,Coconino County,142854,all,All,6703.7876,2
4,5,Arizona,Coconino County,142854,race-ethnicity,Black,16463.414,2
4,5,Arizona,Coconino County,142854,race-ethnicity,Other Races,7078.3848,2
4,5,Arizona,Coconino County,142854,race-ethnicity,White,6387.7266,2
4,7,Arizona,Gila County,53889,all,All,11148.445,2
4,7,Arizona,Gila County,53889,race-ethnicity,Black,20533.881,2
4,7,Arizona,Gila County,53889,race-ethnicity,Other Races,21087.092,2
4,7,Arizona,Gila County,53889,race-ethnicity,White,7737.4043,2
4,9,Arizona,Graham County,38072,all,All,6101.4487,2
4,9,Arizona,Graham County,38072,race-ethnicity,Black,11834.319,2
4,9,Arizona,Graham County,38072,race-ethnicity,Other Races,468.87161,2
4,9,Arizona,Graham County,38072,race-ethnicity,White,8232.5703,2
4,11,Arizona,Greenlee County,9483,all,All,1639.7743,1
4,11,Arizona,Greenlee County,9483,race-ethnicity,Black,NA,NA
4,11,Arizona,Greenlee County,9483,race-ethnicity,Other Races,NA,NA
4,11,Arizona,Greenlee County,9483,race-ethnicity,White,2409.1851,1
4,12,Arizona,La Paz County,21098,all,All,13518.954,2
4,12,Arizona,La Paz County,21098,race-ethnicity,Black,NA,NA
4,12,Arizona,La Paz County,21098,race-ethnicity,Other Races,84720.742,2
4,12,Arizona,La Paz County,21098,race-ethnicity,White,2203.5654,2
4,13,Arizona,Maricopa County,4410824,all,All,3154.5701,1
4,13,Arizona,Maricopa County,4410824,race-ethnicity,Black,8561.4131,1
4,13,Arizona,Maricopa County,4410824,race-ethnicity,Other Races,643.6452,1
4,13,Arizona,Maricopa County,4410824,race-ethnicity,White,3522.5544,1
4,15,Arizona,Mohave County,209550,all,All,8045.9839,2
4,15,Arizona,Mohave County,209550,race-ethnicity,Black,25410.006,2
4,15,Arizona,Mohave County,209550,race-ethnicity,Other Races,4080.2161,2
4,15,Arizona,Mohave County,209550,race-ethnicity,White,8578.5986,2
4,17,Arizona,Navajo County,110445,all,All,4753.4048,2
4,17,Arizona,Navajo County,110445,race-ethnicity,Black,128205.13,3
4,17,Arizona,Navajo County,110445,race-ethnicity,Other Races,3666.5342,2
4,17,Arizona,Navajo County,110445,race-ethnicity,White,7385.3613,2
4,19,Arizona,Pima County,1039073,all,All,8363.3174,2
4,19,Arizona,Pima County,1039073,race-ethnicity,Black,33695.293,2
4,19,Arizona,Pima County,1039073,race-ethnicity,Other Races,1427.0948,2
4,19,Arizona,Pima County,1039073,race-ethnicity,White,10516.772,2
4,21,Arizona,Pinal County,447138,all,All,5235.0659,2
4,21,Arizona,Pinal County,447138,race-ethnicity,Black,18674.086,2
4,21,Arizona,Pinal County,447138,race-ethnicity,Other Races,3947.2126,2
4,21,Arizona,Pinal County,447138,race-ethnicity,White,4802.9004,2
4,23,Arizona,Santa Cruz County,46511,all,All,6657.1992,1
4,23,Arizona,Santa Cruz County,46511,race-ethnicity,Black,558.2226,1
4,23,Arizona,Santa Cruz County,46511,race-ethnicity,Other Races,NA,NA
4,23,Arizona,Santa Cruz County,46511,race-ethnicity,White,7875.6411,1
4,25,Arizona,Yavapai County,231993,all,All,12178.183,2
4,25,Arizona,Yavapai County,231993,race-ethnicity,Black,1116666.6,3
4,25,Arizona,Yavapai County,231993,race-ethnicity,Other Races,3979.3662,2
4,25,Arizona,Yavapai County,231993,race-ethnicity,White,12640.98,2
4,27,Arizona,Yuma County,212128,all,All,4112.6973,2
4,27,Arizona,Yuma County,212128,race-ethnicity,Black,95744.68,2
4,27,Arizona,Yuma County,212128,race-ethnicity,Other Races,533.6427,2
4,27,Arizona,Yuma County,212128,race-ethnicity,White,9355.5098,2
5,1,Arkansas,Arkansas County,17769,all,All,2848.2412,2
5,1,Arkansas,Arkansas County,17769,race-ethnicity,Black,3515.9768,2
5,1,Arkansas,Arkansas County,17769,race-ethnicity,Other Races,NA,NA
5,1,Arkansas,Arkansas County,17769,race-ethnicity,White,2629.0737,2
5,3,Arkansas,Ashley County,20046,all,All,1679.1248,1
5,3,Arkansas,Ashley County,20046,race-ethnicity,Black,2563.1167,1
5,3,Arkansas,Ashley County,20046,race-ethnicity,Other Races,NA,NA
5,3,Arkansas,Ashley County,20046,race-ethnicity,White,1664.7598,1
5,5,Arkansas,Baxter County,41619,all,All,2944.1384,2
5,5,Arkansas,Baxter County,41619,race-ethnicity,Black,4145.937,2
5,5,Arkansas,Baxter County,41619,race-ethnicity,Other Races,NA,NA
5,5,Arkansas,Baxter County,41619,race-ethnicity,White,3274.0198,2
5,7,Arkansas,Benton County,272608,all,All,4060.2656,2
5,7,Arkansas,Benton County,272608,race-ethnicity,Black,22529.645,2
5,7,Arkansas,Benton County,272608,race-ethnicity,Other Races,313.18509,2
5,7,Arkansas,Benton County,272608,race-ethnicity,White,4210.6021,2
5,9,Arkansas,Boone County,37480,all,All,1631.3127,2
5,9,Arkansas,Boone County,37480,race-ethnicity,Black,23342.67,2
5,9,Arkansas,Boone County,37480,race-ethnicity,Other Races,NA,NA
5,9,Arkansas,Boone County,37480,race-ethnicity,White,1580.0192,2
5,11,Arkansas,Bradley County,10897,all,All,2271.9058,2
5,11,Arkansas,Bradley County,10897,race-ethnicity,Black,10384.216,2
5,11,Arkansas,Bradley County,10897,race-ethnicity,Other Races,NA,NA
5,11,Arkansas,Bradley County,10897,race-ethnicity,White,721.34875,2
5,13,Arkansas,Calhoun County,5277,all,All,1349.7384,2
5,13,Arkansas,Calhoun County,5277,race-ethnicity,Black,1289.7069,2
5,13,Arkansas,Calhoun County,5277,race-ethnicity,Other Races,NA,NA
5,13,Arkansas,Calhoun County,5277,race-ethnicity,White,1555.8693,2
5,15,Arkansas,Carroll County,28223,all,All,1910.4833,1
5,15,Arkansas,Carroll County,28223,race-ethnicity,Black,6277.4639,1
5,15,Arkansas,Carroll County,28223,race-ethnicity,Other Races,3719.3662,1
5,15,Arkansas,Carroll County,28223,race-ethnicity,White,1573.7374,1
5,17,Arkansas,Chicot County,10438,all,All,2511.3008,2
5,17,Arkansas,Chicot County,10438,race-ethnicity,Black,14854.427,2
5,17,Arkansas,Chicot County,10438,race-ethnicity,Other Races,NA,NA
5,17,Arkansas,Chicot County,10438,race-ethnicity,White,NA,NA
5,19,Arkansas,Clark County,22061,all,All,1181.8448,2
5,19,Arkansas,Clark County,22061,race-ethnicity,Black,2607.1692,2
5,19,Arkansas,Clark County,22061,race-ethnicity,Other Races,NA,NA
5,19,Arkansas,Clark County,22061,race-ethnicity,White,815.07562,2
5,21,Arkansas,Clay County,14847,all,All,1271.9484,1
5,21,Arkansas,Clay County,14847,race-ethnicity,Black,356.24463,1
5,21,Arkansas,Clay County,14847,race-ethnicity,Other Races,NA,NA
5,21,Arkansas,Clay County,14847,race-ethnicity,White,1639.8295,1
5,23,Arkansas,Cleburne County,24965,all,All,2122.2017,2
5,23,Arkansas,Cleburne County,24965,race-ethnicity,Black,1385.1951,2
5,23,Arkansas,Cleburne County,24965,race-ethnicity,Other Races,NA,NA
5,23,Arkansas,Cleburne County,24965,race-ethnicity,White,2325.1487,2
5,25,Arkansas,Cleveland County,8018,all,All,NA,NA
5,25,Arkansas,Cleveland County,8018,race-ethnicity,Black,NA,NA
5,25,Arkansas,Cleveland County,8018,race-ethnicity,Other Races,NA,NA
5,25,Arkansas,Cleveland County,8018,race-ethnicity,White,NA,NA
5,27,Arkansas,Columbia County,23537,all,All,1780.257,1
5,27,Arkansas,Columbia County,23537,race-ethnicity,Black,2457.114,1
5,27,Arkansas,Columbia County,23537,race-ethnicity,Other Races,NA,NA
5,27,Arkansas,Columbia County,23537,race-ethnicity,White,1368.092,1
5,29,Arkansas,Conway County,20891,all,All,2359.7058,2
5,29,Arkansas,Conway County,20891,race-ethnicity,Black,193156.73,3
5,29,Arkansas,Conway County,20891,race-ethnicity,Other Races,NA,NA
5,29,Arkansas,Conway County,20891,race-ethnicity,White,1578.9827,2
5,31,Arkansas,Craighead County,108558,all,All,4507.3315,2
5,31,Arkansas,Craighead County,108558,race-ethnicity,Black,13050.533,2
5,31,Arkansas,Craighead County,108558,race-ethnicity,Other Races,103.1417,2
5,31,Arkansas,Craighead County,108558,race-ethnicity,White,2730.2671,2
5,33,Arkansas,Crawford County,63406,all,All,2562.0762,2
5,33,Arkansas,Crawford County,63406,race-ethnicity,Black,3349.825,2
5,33,Arkansas,Crawford County,63406,race-ethnicity,Other Races,231.80746,2
5,33,Arkansas,Crawford County,63406,race-ethnicity,White,3330.6855,2
5,35,Arkansas,Crittenden County,48342,all,All,9280.21,1
5,35,Arkansas,Crittenden County,48342,race-ethnicity,Black,19078.604,1
5,35,Arkansas,Crittenden County,48342,race-ethnicity,Other Races,NA,NA
5,35,Arkansas,Crittenden County,48342,race-ethnicity,White,1565.7366,1
5,37,Arkansas,Cross County,16676,all,All,1131.1669,2
5,37,Arkansas,Cross County,16676,race-ethnicity,Black,971.25568,2
5,37,Arkansas,Cross County,16676,race-ethnicity,Other Races,NA,NA
5,37,Arkansas,Cross County,16676,race-ethnicity,White,1380.7343,2
5,39,Arkansas,Dallas County,7182,all,All,510.8472,2
5,39,Arkansas,Dallas County,7182,race-ethnicity,Black,1138.9619,2
5,39,Arkansas,Dallas County,7182,race-ethnicity,Other Races,NA,NA
5,39,Arkansas,Dallas County,7182,race-ethnicity,White,NA,NA
5,41,Arkansas,Desha County,11512,all,All,273.96008,2
5,41,Arkansas,Desha County,11512,race-ethnicity,Black,1620.4829,2
5,41,Arkansas,Desha County,11512,race-ethnicity,Other Races,NA,NA
5,41,Arkansas,Desha County,11512,race-ethnicity,White,NA,NA
5,43,Arkansas,Drew County,18328,all,All,3449.0466,2
5,43,Arkansas,Drew County,18328,race-ethnicity,Black,11711.813,2
5,43,Arkansas,Drew County,18328,race-ethnicity,Other Races,NA,NA
5,43,Arkansas,Drew County,18328,race-ethnicity,White,2141.5303,2
5,45,Arkansas,Faulkner County,124806,all,All,2832.9851,2
5,45,Arkansas,Faulkner County,124806,race-ethnicity,Black,9546.4697,2
5,45,Arkansas,Faulkner County,124806,race-ethnicity,Other Races,NA,NA
5,45,Arkansas,Faulkner County,124806,race-ethnicity,White,2043.2062,2
5,47,Arkansas,Franklin County,17810,all,All,2011.3518,2
5,47,Arkansas,Franklin County,17810,race-ethnicity,Black,1053.1637,2
5,47,Arkansas,Franklin County,17810,race-ethnicity,Other Races,NA,NA
5,47,Arkansas,Franklin County,17810,race-ethnicity,White,1900.2737,2
5,49,Arkansas,Fulton County,12269,all,All,1191.4122,2
5,49,Arkansas,Fulton County,12269,race-ethnicity,Black,NA,NA
5,49,Arkansas,Fulton County,12269,race-ethnicity,Other Races,NA,NA
5,49,Arkansas,Fulton County,12269,race-ethnicity,White,1305.3467,2
5,51,Arkansas,Garland County,99154,all,All,4059.1184,1
5,51,Arkansas,Garland County,99154,race-ethnicity,Black,11061.604,1
5,51,Arkansas,Garland County,99154,race-ethnicity,Other Races,NA,NA
5,51,Arkansas,Garland County,99154,race-ethnicity,White,2739.5217,1
5,53,Arkansas,Grant County,18188,all,All,2318.4065,1
5,53,Arkansas,Grant County,18188,race-ethnicity,Black,106.35921,1
5,53,Arkansas,Grant County,18188,race-ethnicity,Other Races,NA,NA
5,53,Arkansas,Grant County,18188,race-ethnicity,White,5375.5,1
5,55,Arkansas,Greene County,45325,all,All,4703.939,1
5,55,Arkansas,Greene County,45325,race-ethnicity,Black,2993.6777,1
5,55,Arkansas,Greene County,45325,race-ethnicity,Other Races,NA,NA
5,55,Arkansas,Greene County,45325,race-ethnicity,White,5458.3901,1
5,57,Arkansas,Hempstead County,21741,all,All,5872.6226,1
5,57,Arkansas,Hempstead County,21741,race-ethnicity,Black,11513.197,1
5,57,Arkansas,Hempstead County,21741,race-ethnicity,Other Races,NA,NA
5,57,Arkansas,Hempstead County,21741,race-ethnicity,White,3790.946,1
5,59,Arkansas,Hot Spring County,33701,all,All,2324.8992,1
5,59,Arkansas,Hot Spring County,33701,race-ethnicity,Black,4637.8071,1
5,59,Arkansas,Hot Spring County,33701,race-ethnicity,Other Races,NA,NA
5,59,Arkansas,Hot Spring County,33701,race-ethnicity,White,1891.1886,1
5,61,Arkansas,Howard County,13341,all,All,966.5011,2
5,61,Arkansas,Howard County,13341,race-ethnicity,Black,2766.5195,2
5,61,Arkansas,Howard County,13341,race-ethnicity,Other Races,407.35187,2
5,61,Arkansas,Howard County,13341,race-ethnicity,White,860.64893,2
5,63,Arkansas,Independence County,37678,all,All,2806.4377,1
5,63,Arkansas,Independence County,37678,race-ethnicity,Black,14775.414,1
5,63,Arkansas,Independence County,37678,race-ethnicity,Other Races,NA,NA
5,63,Arkansas,Independence County,37678,race-ethnicity,White,2581.6855,1
5,65,Arkansas,Izard County,13593,all,All,566.21533,1
5,65,Arkansas,Izard County,13593,race-ethnicity,Black,2633.2419,1
5,65,Arkansas,Izard County,13593,race-ethnicity,Other Races,NA,NA
5,65,Arkansas,Izard County,13593,race-ethnicity,White,542.81744,1
5,67,Arkansas,Jackson County,16811,all,All,1304.0077,2
5,67,Arkansas,Jackson County,16811,race-ethnicity,Black,10854.935,2
5,67,Arkansas,Jackson County,16811,race-ethnicity,Other Races,NA,NA
5,67,Arkansas,Jackson County,16811,race-ethnicity,White,562.75885,2
5,69,Arkansas,Jefferson County,68114,all,All,5346.6431,2
5,69,Arkansas,Jefferson County,68114,race-ethnicity,Black,8073.6318,2
5,69,Arkansas,Jefferson County,68114,race-ethnicity,Other Races,NA,NA
5,69,Arkansas,Jefferson County,68114,race-ethnicity,White,1984.9288,2
5,71,Arkansas,Johnson County,26742,all,All,1082.7268,1
5,71,Arkansas,Johnson County,26742,race-ethnicity,Black,NA,NA
5,71,Arkansas,Johnson County,26742,race-ethnicity,Other Races,NA,NA
5,71,Arkansas,Johnson County,26742,race-ethnicity,White,1134.3184,1
5,73,Arkansas,Lafayette County,6682,all,All,266.44925,2
5,73,Arkansas,Lafayette County,6682,race-ethnicity,Black,468.70239,2
5,73,Arkansas,Lafayette County,6682,race-ethnicity,Other Races,NA,NA
5,73,Arkansas,Lafayette County,6682,race-ethnicity,White,194.24228,2
5,75,Arkansas,Lawrence County,16434,all,All,1379.2372,2
5,75,Arkansas,Lawrence County,16434,race-ethnicity,Black,NA,NA
5,75,Arkansas,Lawrence County,16434,race-ethnicity,Other Races,NA,NA
5,75,Arkansas,Lawrence County,16434,race-ethnicity,White,1862.8204,2
5,77,Arkansas,Lee County,8985,all,All,1752.913,2
5,77,Arkansas,Lee County,8985,race-ethnicity,Black,3327.0674,2
5,77,Arkansas,Lee County,8985,race-ethnicity,Other Races,NA,NA
5,77,Arkansas,Lee County,8985,race-ethnicity,White,545.74036,2
5,79,Arkansas,Lincoln County,13383,all,All,837.10028,2
5,79,Arkansas,Lincoln County,13383,race-ethnicity,Black,3961.1804,2
5,79,Arkansas,Lincoln County,13383,race-ethnicity,Other Races,NA,NA
5,79,Arkansas,Lincoln County,13383,race-ethnicity,White,233.89186,2
5,81,Arkansas,Little River County,12326,all,All,538.3125,2
5,81,Arkansas,Little River County,12326,race-ethnicity,Black,1082.2072,2
5,81,Arkansas,Little River County,12326,race-ethnicity,Other Races,NA,NA
5,81,Arkansas,Little River County,12326,race-ethnicity,White,336.37076,2
5,83,Arkansas,Logan County,21737,all,All,1074.2891,2
5,83,Arkansas,Logan County,21737,race-ethnicity,Black,854.17883,2
5,83,Arkansas,Logan County,21737,race-ethnicity,Other Races,NA,NA
5,83,Arkansas,Logan County,21737,race-ethnicity,White,1328.6515,2
5,85,Arkansas,Lonoke County,73657,all,All,2526.0217,1
5,85,Arkansas,Lonoke County,73657,race-ethnicity,Black,3656.0945,1
5,85,Arkansas,Lonoke County,73657,race-ethnicity,Other Races,133.57983,1
5,85,Arkansas,Lonoke County,73657,race-ethnicity,White,2616.6858,1
5,87,Arkansas,Madison County,16481,all,All,1657.6215,1
5,87,Arkansas,Madison County,16481,race-ethnicity,Black,10893.246,1
5,87,Arkansas,Madison County,16481,race-ethnicity,Other Races,NA,NA
5,87,Arkansas,Madison County,16481,race-ethnicity,White,1706.8109,1
5,89,Arkansas,Marion County,16722,all,All,405.87946,2
5,89,Arkansas,Marion County,16722,race-ethnicity,Black,NA,NA
5,89,Arkansas,Marion County,16722,race-ethnicity,Other Races,NA,NA
5,89,Arkansas,Marion County,16722,race-ethnicity,White,451.35666,2
5,91,Arkansas,Miller County,43592,all,All,4915.8594,1
5,91,Arkansas,Miller County,43592,race-ethnicity,Black,11557.093,1
5,91,Arkansas,Miller County,43592,race-ethnicity,Other Races,NA,NA
5,91,Arkansas,Miller County,43592,race-ethnicity,White,2377.7932,1
5,93,Arkansas,Mississippi County,41239,all,All,4773.3896,2
5,93,Arkansas,Mississippi County,41239,race-ethnicity,Black,9454.7695,2
5,93,Arkansas,Mississippi County,41239,race-ethnicity,Other Races,NA,NA
5,93,Arkansas,Mississippi County,41239,race-ethnicity,White,1178.1356,2
5,95,Arkansas,Monroe County,6900,all,All,1544.3777,2
5,95,Arkansas,Monroe County,6900,race-ethnicity,Black,2142.0845,2
5,95,Arkansas,Monroe County,6900,race-ethnicity,Other Races,NA,NA
5,95,Arkansas,Monroe County,6900,race-ethnicity,White,936.97882,2
5,97,Arkansas,Montgomery County,8924,all,All,NA,NA
5,97,Arkansas,Montgomery County,8924,race-ethnicity,Black,NA,NA
5,97,Arkansas,Montgomery County,8924,race-ethnicity,Other Races,NA,NA
5,97,Arkansas,Montgomery County,8924,race-ethnicity,White,NA,NA
5,99,Arkansas,Nevada County,8326,all,All,NA,NA
5,99,Arkansas,Nevada County,8326,race-ethnicity,Black,NA,NA
5,99,Arkansas,Nevada County,8326,race-ethnicity,Other Races,NA,NA
5,99,Arkansas,Nevada County,8326,race-ethnicity,White,NA,NA
5,101,Arkansas,Newton County,7805,all,All,NA,NA
5,101,Arkansas,Newton County,7805,race-ethnicity,Black,NA,NA
5,101,Arkansas,Newton County,7805,race-ethnicity,Other Races,NA,NA
5,101,Arkansas,Newton County,7805,race-ethnicity,White,NA,NA
5,103,Arkansas,Ouachita County,23606,all,All,637.00861,2
5,103,Arkansas,Ouachita County,23606,race-ethnicity,Black,1065.183,2
5,103,Arkansas,Ouachita County,23606,race-ethnicity,Other Races,NA,NA
5,103,Arkansas,Ouachita County,23606,race-ethnicity,White,321.25238,2
5,105,Arkansas,Perry County,10352,all,All,80.25103,2
5,105,Arkansas,Perry County,10352,race-ethnicity,Black,NA,NA
5,105,Arkansas,Perry County,10352,race-ethnicity,Other Races,NA,NA
5,105,Arkansas,Perry County,10352,race-ethnicity,White,89.49939,2
5,107,Arkansas,Phillips County,18029,all,All,3760.9287,2
5,107,Arkansas,Phillips County,18029,race-ethnicity,Black,8277.3525,2
5,107,Arkansas,Phillips County,18029,race-ethnicity,Other Races,NA,NA
5,107,Arkansas,Phillips County,18029,race-ethnicity,White,87.244202,2
5,109,Arkansas,Pike County,10673,all,All,630.5965,1
5,109,Arkansas,Pike County,10673,race-ethnicity,Black,316.9321,1
5,109,Arkansas,Pike County,10673,race-ethnicity,Other Races,NA,NA
5,109,Arkansas,Pike County,10673,race-ethnicity,White,525.37909,1
5,111,Arkansas,Poinsett County,23974,all,All,1216.4734,2
5,111,Arkansas,Poinsett County,23974,race-ethnicity,Black,1326.6869,2
5,111,Arkansas,Poinsett County,23974,race-ethnicity,Other Races,NA,NA
5,111,Arkansas,Poinsett County,23974,race-ethnicity,White,1237.9991,2
5,113,Arkansas,Polk County,20049,all,All,4662.4072,1
5,113,Arkansas,Polk County,20049,race-ethnicity,Black,NA,NA
5,113,Arkansas,Polk County,20049,race-ethnicity,Other Races,NA,NA
5,113,Arkansas,Polk County,20049,race-ethnicity,White,6112.3286,1
5,115,Arkansas,Pope County,64000,all,All,1997.6517,2
5,115,Arkansas,Pope County,64000,race-ethnicity,Black,104881.77,3
5,115,Arkansas,Pope County,64000,race-ethnicity,Other Races,137.19002,2
5,115,Arkansas,Pope County,64000,race-ethnicity,White,1682.2609,2
5,117,Arkansas,Prairie County,8074,all,All,564.23346,2
5,117,Arkansas,Prairie County,8074,race-ethnicity,Black,NA,NA
5,117,Arkansas,Prairie County,8074,race-ethnicity,Other Races,NA,NA
5,117,Arkansas,Prairie County,8074,race-ethnicity,White,649.33716,2
5,119,Arkansas,Pulaski County,392680,all,All,4777.832,2
5,119,Arkansas,Pulaski County,392680,race-ethnicity,Black,8744.9082,2
5,119,Arkansas,Pulaski County,392680,race-ethnicity,Other Races,55.005501,2
5,119,Arkansas,Pulaski County,392680,race-ethnicity,White,2106.0483,2
5,121,Arkansas,Randolph County,17948,all,All,771.84314,1
5,121,Arkansas,Randolph County,17948,race-ethnicity,Black,NA,NA
5,121,Arkansas,Randolph County,17948,race-ethnicity,Other Races,NA,NA
5,121,Arkansas,Randolph County,17948,race-ethnicity,White,972.96545,1
5,123,Arkansas,St. Francis County,25439,all,All,2902.1431,2
5,123,Arkansas,St. Francis County,25439,race-ethnicity,Black,6079.4297,2
5,123,Arkansas,St. Francis County,25439,race-ethnicity,Other Races,NA,NA
5,123,Arkansas,St. Francis County,25439,race-ethnicity,White,403.93378,2
5,125,Arkansas,Saline County,121421,all,All,1836.8723,2
5,125,Arkansas,Saline County,121421,race-ethnicity,Black,4454.6851,2
5,125,Arkansas,Saline County,121421,race-ethnicity,Other Races,NA,NA
5,125,Arkansas,Saline County,121421,race-ethnicity,White,1555.6636,2
